Sample1,Sample2,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DPB2,HLA-DQA1,HLA-DQB1,HLA-DRB1,HLA-DQA2
HG03931,NA20883,0.0161,0.0097,0.00125,0.016,0.01445,0.0055,0.03235,0.03935,0.04445,0.0188
HG03931,HG04149,0.0253,0.022350000000000002,0.0056,0.01595,0.0336,0.00415,0.00385,0.030600000000000002,0.07425,0.00445
HG03931,HG03900,0.01375,0.02635,0.01775,0.01585,0.02435,0.00415,0.06395,0.07289999999999999,0.05035,0.00105
HG03931,NA21101,0.014499999999999999,0.01225,0.00475,0.00275,0.0333,0.007050000000000001,0.06665,0.0789,0.009899999999999999,0.0038
HG03598,NA21102,0.0069500000000000004,0.0081,0.0001,0.03225,0.023399999999999997,0.00655,0.0382,0.0356,0.0292,0.00715
HG03598,HG03742,0.0163,0.0195,0.0187,0.00045,0.0051,0.00935,0.03435,0.03805,0.04665,0.00585
HG03598,NA20883,0.01645,0.01975,0.02055,0.0314,0.02215,0.00875,0.035,0.0373,0.05115,0.0034999999999999996
HG03598,HG04149,0.032549999999999996,0.0129,0.0195,0.00035,0.0012,0.004,0.0058,0.0002,0.03585,0.0058
HG03598,HG03900,0.0278,0.021949999999999997,0.0036,5e-05,0.009550000000000001,0.002,0.0636,0.0708,0.05545,0.00515
HG03598,NA21101,0.01745,0.022600000000000002,0.019999999999999997,0.01595,0.0007999999999999999,0.005350000000000001,0.067,0.0732,0.04075,0.004
NA21102,HG03742,0.016450000000000003,0.0211,0.0186,0.0325,0.01915,0.0028,0.03735,0.030600000000000002,0.02705,0.0114
NA21102,NA20883,0.0166,0.019999999999999997,0.02045,0.00015,0.0016,0.0007,0.038200000000000005,0.02975,0.024550000000000002,0.013600000000000001
NA21102,HG04149,0.03415,0.011300000000000001,0.0194,0.0325,0.02335,0.0060999999999999995,0.03925,0.035399999999999994,0.05625,0.02325
NA21102,HG03900,0.02595,0.01995,0.0035,0.032299999999999995,0.014249999999999999,0.0057,0.06805,0.0405,0.07505,0.0039000000000000003
NA21102,NA21101,0.020300000000000002,0.024,0.019899999999999998,0.01865,0.02315,0.0034000000000000002,0.03465,0.0644,0.05785,0.0295
HG03742,NA20883,0.00015,0.0039000000000000003,0.00675,0.03165,0.017849999999999998,0.002,0.00945,0.0017,0.01655,0.00525
HG03742,HG04149,0.0233,0.01765,0.00625,0.0005,0.00505,0.00845,0.03395,0.0378,0.0487,0.0078
HG03742,HG03900,0.0254,0.026500000000000003,0.0158,0.0004,0.006900000000000001,0.0087,0.041,0.0358,0.06165,0.0091
HG03742,NA21101,0.00415,0.01055,0.00545,0.016,0.0051,0.0046,0.0444,0.0416,0.0456,0.00785
NA20883,HG04149,0.02345,0.0179,0.0063999999999999994,0.03165,0.0221,0.00805,0.0339,0.037099999999999994,0.04945,0.00545
NA20883,HG03900,0.02555,0.025750000000000002,0.0186,0.03145,0.01295,0.008,0.03215,0.03415,0.0369,0.0037
NA20883,NA21101,0.0043,0.0132,0.0035,0.01835,0.02185,0.0056500000000000005,0.0351,0.0399,0.035449999999999995,0.01795
HG04149,HG03900,0.018,0.025099999999999997,0.0166,0.00030000000000000003,0.01025,0.00415,0.064,0.07095,0.07335,0.00415
HG04149,NA21101,0.023,0.0217,0.00465,0.016,0.00075,0.0081,0.0666,0.0733,0.075,0.0051
HG03900,NA21101,0.02395,0.026,0.01805,0.0159,0.0099,0.0071,0.0364,0.0256,0.032900000000000006,0.02715
