,Gene,Sample,Match,Total
4680,DRB1,NA20863,0,2
4681,DRB1,NA20866,0,2
4682,DRB1,NA20867,0,2
4683,DRB1,NA20873,0,2
4684,DRB1,NA20876,0,2
4685,DRB1,NA20883,0,2
4686,DRB1,NA20885,0,2
4687,DRB1,NA20888,0,2
4688,DRB1,NA20890,0,2
4689,DRB1,NA20893,0,2
4690,DRB1,NA20896,0,2
4691,DRB1,NA20898,0,2
4692,DRB1,NA20899,0,2
4693,DRB1,NA20900,0,2
4694,DRB1,NA20901,0,2
4695,DRB1,NA21098,0,2
4696,DRB1,NA21099,0,2
4697,DRB1,NA21101,0,2
4698,DRB1,NA21102,0,2
4699,DRB1,NA21103,0,2
4700,DRB1,NA21110,0,2
4701,DRB1,NA21111,0,2
4702,DRB1,NA21113,0,2
4703,DRB1,NA21114,0,2
4704,DRB1,NA21117,0,2
4705,DRB1,NA21118,0,2
4706,DRB1,NA21120,0,2
4707,DRB1,NA21124,0,2
4708,DRB1,NA21126,0,2
4709,DRB1,NA21127,0,2
4710,DRB1,NA21142,0,2
4711,DRB1,HG03714,2,2
4712,DRB1,HG03721,1,2
4713,DRB1,HG03722,2,2
4714,DRB1,HG03727,1,2
4715,DRB1,HG03729,2,2
4716,DRB1,HG03730,2,2
4717,DRB1,HG03742,2,2
4718,DRB1,HG03780,2,2
4719,DRB1,HG03781,2,2
4720,DRB1,HG03784,2,2
4721,DRB1,HG03786,1,2
4722,DRB1,HG03792,2,2
4723,DRB1,HG03862,0,2
4724,DRB1,HG03863,0,2
4725,DRB1,HG03869,0,2
4726,DRB1,HG03870,0,2
4727,DRB1,HG03871,0,2
4728,DRB1,HG03872,0,2
4729,DRB1,HG03882,0,2
4730,DRB1,HG03963,0,2
4731,DRB1,HG03965,0,2
4732,DRB1,HG03968,0,2
4733,DRB1,HG03972,0,2
4734,DRB1,HG03973,0,2
4735,DRB1,HG03976,0,2
4736,DRB1,HG03977,0,2
4737,DRB1,HG04014,0,2
4738,DRB1,HG04015,0,2
4739,DRB1,HG04017,0,2
4740,DRB1,HG04018,0,2
4741,DRB1,HG04020,0,2
4742,DRB1,HG04022,0,2
4743,DRB1,HG04024,0,2
4744,DRB1,HG04025,0,2
4745,DRB1,HG04062,0,2
4746,DRB1,HG04070,0,2
4747,DRB1,HG04118,0,2
4748,DRB1,HG04198,0,2
4749,DRB1,HG04200,0,2
4750,DRB1,HG01583,0,2
4751,DRB1,HG01586,0,2
4752,DRB1,HG01589,0,2
4753,DRB1,HG02490,0,2
4754,DRB1,HG02493,0,2
4755,DRB1,HG02494,0,2
4756,DRB1,HG02597,0,2
4757,DRB1,HG02600,0,2
4758,DRB1,HG02604,0,2
4759,DRB1,HG02657,0,2
4760,DRB1,HG02661,0,2
4761,DRB1,HG02681,0,2
4762,DRB1,HG02684,0,2
4763,DRB1,HG02685,0,2
4764,DRB1,HG02687,0,2
4765,DRB1,HG02688,0,2
4766,DRB1,HG02690,0,2
4767,DRB1,HG02691,0,2
4768,DRB1,HG02697,0,2
4769,DRB1,HG02724,0,2
4770,DRB1,HG02727,0,2
4771,DRB1,HG02728,0,2
4772,DRB1,HG02737,0,2
4773,DRB1,HG02781,0,2
4774,DRB1,HG02789,0,2
4775,DRB1,HG02793,0,2
4776,DRB1,HG03015,0,2
4777,DRB1,HG03016,0,2
4778,DRB1,HG03019,0,2
4779,DRB1,HG03228,2,2
4780,DRB1,HG03238,2,2
4781,DRB1,HG03633,0,2
4782,DRB1,HG03639,2,2
4783,DRB1,HG03640,2,2
4784,DRB1,HG03650,2,2
4785,DRB1,HG03703,2,2
4786,DRB1,HG03705,2,2
4787,DRB1,HG03708,1,2
4788,DRB1,HG03709,2,2
4789,DRB1,HG03761,2,2
4790,DRB1,HG03644,2,2
4791,DRB1,HG03645,2,2
4792,DRB1,HG03672,1,2
4793,DRB1,HG03673,2,2
4794,DRB1,HG03681,1,2
4795,DRB1,HG03686,2,2
4796,DRB1,HG03687,1,2
4797,DRB1,HG03689,1,2
4798,DRB1,HG03690,1,2
4799,DRB1,HG03695,2,2
4800,DRB1,HG03697,1,2
4801,DRB1,HG03711,0,2
4802,DRB1,HG03740,2,2
4803,DRB1,HG03741,0,2
4804,DRB1,HG03746,2,2
4805,DRB1,HG03753,2,2
4806,DRB1,HG03756,2,2
4807,DRB1,HG03760,2,2
4808,DRB1,HG03836,0,2
4809,DRB1,HG03837,0,2
4810,DRB1,HG03838,0,2
4811,DRB1,HG03842,0,2
4812,DRB1,HG03844,0,2
4813,DRB1,HG03848,0,2
4814,DRB1,HG03854,0,2
4815,DRB1,HG03856,0,2
4816,DRB1,HG03886,0,2
4817,DRB1,HG03888,0,2
4818,DRB1,HG03890,0,2
4819,DRB1,HG03894,0,2
4820,DRB1,HG03895,0,2
4821,DRB1,HG03900,0,2
4822,DRB1,HG03947,0,2
4823,DRB1,HG03990,0,2
4824,DRB1,HG03999,0,2
4825,DRB1,HG04006,0,2
4826,DRB1,HG04039,0,2
4827,DRB1,HG04099,0,2
4828,DRB1,HG04210,0,2
4829,DRB1,HG04227,0,2
